country_iso3_code,eci_pre_raw,coi_pre_raw,baseline_log_gdp_pc,baseline_trade_open,baseline_wgi,baseline_rents,baseline_export_value,nexus_exposure_pre,z_eci_pre_raw,z_coi_pre_raw,z_baseline_log_gdp_pc,z_baseline_trade_open,z_baseline_wgi,z_baseline_rents,z_nexus_exposure_pre,exposed_top_tercile_pre,exposed_top_quartile_pre,exposure_tercile_threshold,exposure_quartile_threshold,us_export_market_dependence_pre,china_export_market_dependence_pre,china_import_dependence_pre,wb_income_id,wb_income_name,wb_region,eci_pre_regime,coi_pre_regime,us_export_value_pre_baci_thousand_usd,china_import_value_pre_baci_thousand_usd,us_export_share_list1_pre,us_export_competition_share_list1_pre,china_import_share_list1_pre,us_export_share_list2_pre,us_export_competition_share_list2_pre,china_import_share_list2_pre,us_export_share_list3_pre,us_export_competition_share_list3_pre,china_import_share_list3_pre,us_export_share_list4a_pre,us_export_competition_share_list4a_pre,china_import_share_list4a_pre,us_tariffed_export_share_pre,us_china_competition_tariffed_share_pre,china_tariffed_import_share_pre,tariff_weighted_us_diversion_2012,tariff_weighted_us_diversion_2013,tariff_weighted_us_diversion_2014,tariff_weighted_us_diversion_2015,tariff_weighted_us_diversion_2016,tariff_weighted_us_diversion_2017,tariff_weighted_us_diversion_2018,tariff_weighted_us_diversion_2019,tariff_weighted_us_diversion_2020,tariff_weighted_us_diversion_2021,tariff_weighted_us_diversion_2022,tariff_weighted_us_covered_basket_2012,tariff_weighted_us_covered_basket_2013,tariff_weighted_us_covered_basket_2014,tariff_weighted_us_covered_basket_2015,tariff_weighted_us_covered_basket_2016,tariff_weighted_us_covered_basket_2017,tariff_weighted_us_covered_basket_2018,tariff_weighted_us_covered_basket_2019,tariff_weighted_us_covered_basket_2020,tariff_weighted_us_covered_basket_2021,tariff_weighted_us_covered_basket_2022,tariff_weighted_china_network_2012,tariff_weighted_china_network_2013,tariff_weighted_china_network_2014,tariff_weighted_china_network_2015,tariff_weighted_china_network_2016,tariff_weighted_china_network_2017,tariff_weighted_china_network_2018,tariff_weighted_china_network_2019,tariff_weighted_china_network_2020,tariff_weighted_china_network_2021,tariff_weighted_china_network_2022
BES,0.5576666666666666,-0.7503333333333334,,,,,25129656.0,0.0024471579998479,0.5704194007196115,-0.6329855543660579,,,,,-1.3167808308564717,0,0,0.26917599908681505,0.317817685580497,0.0,0.0,0.002662659863740032,,,,middle,middle,0.0,2124.121999999999,,,0.0868358785418164,,,0.0101467806463093,,,0.4103662595651287,,,0.4065618641490463,0.0,0.0,0.9139107829023008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02268722904276079,0.12546598308925144,0.1609950912254261,0.15732936949949206,0.15732936949949206
BFA,-1.4436666666666664,-1.2033333333333334,6.4755513955689805,58.75037810387453,-0.43912221666666623,12.186092142642869,2109885942.3333333,0.0511027976891728,-1.4461739846221373,-1.1488048586586326,-1.601628014735609,-0.5405772778706973,-0.4600325511180119,0.9553382511041016,-1.0280829723583744,0,0,0.26917599908681505,0.317817685580497,0.0017672766415561057,0.012687609759921089,0.0612942164289906,LIC,Low income,Sub-Saharan Africa,low,low,10454.361000000004,1359245.7500000005,0.1498832879407932,0.0081407018610035,0.1843976344969259,0.0,0.0,0.04993183020804,0.6329420803433127,0.0228829953227583,0.3006555554799413,0.1422667535586345,0.0290435115463428,0.3691568504076623,0.9250921218427404,0.0600672087301047,0.9041418705925696,0.0,0.0,0.0,0.0,0.0,0.0,0.0016187344163704487,0.007998966218687575,0.010196055388973349,0.00993418766191616,0.00993418766191616,0.0,0.0,0.0,0.0,0.0,0.0,0.035543571865066556,0.16928456764768376,0.20765908161181337,0.20637634858792406,0.20637634858792406,0.0,0.0,0.0,0.0,0.0,0.0,0.035242607074800446,0.1363158039884826,0.16476148223211645,0.16143301882680147,0.16143301882680147
BGD,-0.8476666666666667,-1.0913333333333333,7.168495594732124,34.473292371362234,-0.9259559444444442,0.7754582156102341,32942725019.33333,0.2735443648874374,-0.8456295187675328,-1.0212733750366272,-1.1143308215669385,-0.9735566711325883,-0.9971862906828344,-0.5501415159944772,0.2917723311818881,1,0,0.26917599908681505,0.317817685580497,0.1731501196337419,0.022660303550119776,0.30499031763730594,LMC,Lower-middle income,South Asia,low,low,18608311.04099999,36134877.34400009,0.0010268842754131,0.0002443578512781,0.1602673820328213,4.5464362570894346e-05,1.4123153378549157e-05,0.0285005494884016,0.0588678387622831,0.0252724755795383,0.5720119505935456,0.934542546052876,0.2752853404452622,0.1589711135951536,0.9944827334531432,0.3008162970294572,0.9197509957099222,0.0,0.0,0.0,0.0,0.0,0.0,0.0007166987817952647,0.01884492908490965,0.02951122061788429,0.0270291396794434,0.0270291396794434,0.0,0.0,0.0,0.0,0.0,0.0,0.001726667487522016,0.058719391816415965,0.09350194108811577,0.08507573780403246,0.08507573780403246,0.0,0.0,0.0,0.0,0.0,0.0,0.03772130589750687,0.1678408339117228,0.20355115015451444,0.20211780404832863,0.20211780404832863
BGR,0.6733333333333333,1.6456666666666664,8.933302329877057,126.39219520582235,0.05281813888888897,0.6447707094760257,26183978526.33333,0.0450697029393897,0.6869680190929605,2.095277255976126,0.12672923717932108,0.6658077574101566,0.08275564647813825,-0.5673839757522574,-1.063880292987593,0,0,0.26917599908681505,0.317817685580497,0.019715116302280063,0.02341828800805564,0.036418480152340664,UMC,Upper-middle income,Europe & Central Asia,high,high,1894367.175,3642506.056999996,0.2168464975645493,0.0390569576858698,0.2074133089080546,0.0335620511372089,0.0103453825766389,0.0248105951193481,0.3997011133810427,0.0849615587726621,0.460454893898342,0.2773683670907143,0.077285086237949,0.1647884021624292,0.9274780291735152,0.2116489852731199,0.8574672000881739,0.0,0.0,0.0,0.0,0.0,0.0,0.008021176897745074,0.03296168959688436,0.04008418897140727,0.03938735622663887,0.03938735622663887,0.0,0.0,0.0,0.0,0.0,0.0,0.040438572501998615,0.1552441951750479,0.18583090537873154,0.18333004305250378,0.18333004305250378,0.0,0.0,0.0,0.0,0.0,0.0,0.04014464661202104,0.15702127636538013,0.18701462671229602,0.18552882964361836,0.18552882964361836
BHR,0.6273333333333334,-0.4573333333333333,10.072611596277126,139.0560992953573,-0.19446722777777714,11.147872727930933,9459455285.0,0.1326843463902821,0.6406172717283434,-0.2993540838192046,0.9279224766036418,0.8916672188557461,-0.19008958150345762,0.8183591548809863,-0.5440194896181424,0,0,0.26917599908681505,0.317817685580497,0.0881423917936326,0.010117923293350725,0.07636352612520964,HIC,High income,"Middle East, North Africa, Afghanistan & Pakistan",high,middle,3189291.9949999982,4711717.037000009,0.0116842415364981,0.0006158648062459,0.1056925530734072,0.0492524018641949,0.0039820694911376,0.021726144035419,0.1102440747197877,0.0099441378172267,0.356104459971626,0.7370558671596329,0.1358475015714141,0.2573148819165803,0.9082365852801138,0.1503895736860244,0.7408380389970326,0.0,0.0,0.0,0.0,0.0,0.0,0.0007025196994652186,0.009919326828634856,0.015048935168873815,0.013824080646508606,0.013824080646508606,0.0,0.0,0.0,0.0,0.0,0.0,0.008841924135716633,0.07390449329229384,0.10471995525459751,0.09807436956709265,0.09807436956709265,0.0,0.0,0.0,0.0,0.0,0.0,0.024566320879216553,0.11490336745811977,0.1424994576278585,0.14017940541385657,0.14017940541385657
BHS,0.6003333333333334,-0.3473333333333333,10.329196433137817,68.40839362795583,0.6276875166666667,0.01629636048540613,1621197936.6666667,0.3367431975320754,0.6134113982751985,-0.17409994811902088,1.1083599071541193,-0.3683275380211399,0.7170445595412631,-0.6503027182687724,0.6667621116181667,1,1,0.26917599908681505,0.317817685580497,0.2461114742927438,0.01879185756738686,0.07704450699114937,HIC,High income,Latin America & Caribbean,high,middle,1088708.8860000009,1901523.985,0.0824850877537523,0.0086142569152409,0.7845981001391372,0.2526737730695805,0.0048815527085265,0.0390056021302303,0.4497906523011516,0.0390517685224883,0.0571369553353281,0.0405914827813759,0.0106708475011178,0.0155875220264445,0.8255409959058605,0.0632184256473736,0.8963281796311402,0.0,0.0,0.0,0.0,0.0,0.0,0.0025533461822846775,0.011601619984126411,0.014033420658584067,0.01393720809914776,0.01393720809914776,0.0,0.0,0.0,0.0,0.0,0.0,0.044984112884357746,0.17442744680953728,0.19964772826890062,0.19928173948972427,0.19928173948972427,0.0,0.0,0.0,0.0,0.0,0.0,0.10124343646249637,0.21793763444869538,0.22149477178454322,0.22135422855315726,0.22135422855315726
BIH,0.4083333333333334,0.588,8.492135066677235,91.0606356488493,-0.3392959611111109,1.1157353453347199,5187809012.0,0.0176326778355894,0.4199474092750574,0.8909397633195111,-0.18351157201542206,0.03567293033379865,-0.34988807381734155,-0.5052465226678609,-1.2266776673845339,0,0,0.26917599908681505,0.317817685580497,0.012795743539611736,0.007904153144175986,0.011654237222650033,UMC,Upper-middle income,Europe & Central Asia,middle,high,241907.03999999983,1905861.9759999989,0.0264473741648858,0.0038219462789845,0.0988900809047885,0.0043150914500049,0.0012775877258375,0.0124091163462091,0.296033695422837,0.0915774695041956,0.3723234651489794,0.5726236532843364,0.1445590824877333,0.3154042656654579,0.8994198143220641,0.2412360859967511,0.799026928065435,0.0,0.0,0.0,0.0,0.0,0.0,0.003067096005745948,0.0265621472460745,0.03631458362724838,0.0350111820638344,0.0350111820638344,0.0,0.0,0.0,0.0,0.0,0.0,0.01165910362617092,0.09471482340647702,0.12980881440832084,0.12464581425575716,0.12464581425575716,0.0,0.0,0.0,0.0,0.0,0.0,0.02333625201589734,0.11698084097272063,0.14740479447762492,0.1445609855249036,0.1445609855249036
BLM,0.6896666666666667,-0.38133333333333336,,,,,15291210.666666666,0.0,0.7034258931572086,-0.2128148627899868,,,,,-1.3313010237564857,0,0,0.26917599908681505,0.317817685580497,0.0,0.0,0.0,,,,high,middle,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLR,0.8736666666666667,0.5786666666666667,8.685066200593363,124.83063460820667,-0.528180633333332,1.3252052883276166,20995151069.666668,0.0394857241820794,0.8888288826156773,0.8803121396843441,-0.04783715530810577,0.6379574805051393,-0.5582962062895327,-0.4776097793451254,-1.0970127873793591,0,0,0.26917599908681505,0.317817685580497,0.0075069751745996,0.025657299891335538,0.04002232928119175,UMC,Upper-middle income,Europe & Central Asia,high,high,552147.7629999992,7233173.830999968,0.1033120494594851,0.0122022078753813,0.2664811959501223,0.001845400938444,0.0002514815497553,0.0579993687144668,0.6230743707640451,0.040503218564749,0.3591756632289927,0.2533604595985663,0.0283519359698502,0.1590820675522078,0.9815922807605408,0.081308843959736,0.8427382954457897,0.0,0.0,0.0,0.0,0.0,0.0,0.002617169005394012,0.01251348220026692,0.015621254404774389,0.015365622195210165,0.015365622195210165,0.0,0.0,0.0,0.0,0.0,0.0,0.02973174620441109,0.16172920826684833,0.2033443873469305,0.20105998976038603,0.20105998976038603,0.0,0.0,0.0,0.0,0.0,0.0,0.04761740249351723,0.15984872204935272,0.18427955855052766,0.18284521203981105,0.18284521203981105
BLZ,-0.34366666666666673,-0.5933333333333334,8.695507187583866,99.42601727013634,-0.23641810555555534,0.7603744624451303,412323915.6666667,0.3456807806300158,-0.33778654764216226,-0.45421374250306823,-0.04049476949907948,0.184868673953814,-0.23637657763912054,-0.5521316144716683,0.7197931912011218,1,1,0.26917599908681505,0.317817685580497,0.2806745127711985,0.0026470731497207473,0.08612701132268025,UMC,Upper-middle income,Latin America & Caribbean,middle,middle,301620.67700000084,355861.8680000004,0.0316308984347249,0.0021996588559839,0.0834145118352494,0.000405850823019,9.758234866096936e-05,0.0133445935825863,0.5680696486202744,0.0324081794482078,0.4524281960999524,0.3459002414479687,0.0097138524418795,0.4026681723595066,0.946006639325987,0.0444192730947323,0.9518554738772949,0.0,0.0,0.0,0.0,0.0,0.0,0.0011574562527703657,0.007445300991606521,0.009492478011813698,0.00940489409635413,0.00940489409635413,0.0,0.0,0.0,0.0,0.0,0.0,0.01932236668698227,0.13725352198373889,0.1790878902468954,0.17596911757810224,0.17596911757810224,0.0,0.0,0.0,0.0,0.0,0.0,0.023695545166703125,0.13350050198121385,0.17112755297522522,0.16749693830641,0.16749693830641
BMU,0.632,-0.5806666666666667,11.567247740542122,72.81261211691567,1.0263636333333332,0.0,287147218.0,0.2914330399941181,0.6453195214609857,-0.43979053899819853,1.9789912333496686,-0.289778742249132,1.1569285583763507,-0.6524528039822401,0.397914645364637,1,0,0.26917599908681505,0.317817685580497,0.16496979152740782,8.376207074780016e-05,0.0764622482160544,HIC,High income,North America,high,middle,27355.710999999985,720391.2240000003,0.2274720989704857,0.0405701903446858,0.8250599649170626,0.0036016976491673,0.0005755492050598,0.0008619052805118,0.2415829001849014,0.0388164661259397,0.0281125093217404,0.5001424748199751,0.0308263484054687,0.0150344752117635,0.9727991716245296,0.1107885540811542,0.8690688547310784,0.0,0.0,0.0,0.0,0.0,0.0,0.006078488408321099,0.019478287189560076,0.022580470034954555,0.022302527549331475,0.022302527549331475,0.0,0.0,0.0,0.0,0.0,0.0,0.03476439106512325,0.1304326075453241,0.16018434114298075,0.15567485981263673,0.15567485981263673,0.0,0.0,0.0,0.0,0.0,0.0,0.10199445115139874,0.21277203006064951,0.21477173726442356,0.21463618052071093,0.21463618052071093
BOL,-1.3310000000000002,-1.1393333333333333,8.031770903821874,56.63666401941763,-0.6052646611111109,4.035132533116797,7538245979.666667,0.1775280985556328,-1.332648241076916,-1.0759297251603437,-0.5072521627668659,-0.5782751569283808,-0.6433477781486889,-0.12007130572236706,-0.2779394360042015,0,0,0.26917599908681505,0.317817685580497,0.11408650162637463,0.04980118284040716,0.09285044701131646,LMC,Lower-middle income,Latin America & Caribbean,low,low,2830428.376000011,5535854.729999986,0.0388863169735263,0.0017360573103676,0.2396945143464779,0.000405360195555,3.326801850441603e-05,0.0379588147176688,0.63234226634251,0.0145734829505681,0.3609005634076686,0.1194232734755478,0.0148047493658041,0.2467139470981026,0.7910572169871394,0.0311475576452444,0.885267839569918,0.0,0.0,0.0,0.0,0.0,0.0,0.0006111111601523121,0.004055373352875707,0.005329543717396849,0.005196058272295337,0.005196058272295337,0.0,0.0,0.0,0.0,0.0,0.0,0.02195514155550843,0.14037320656522648,0.1779419986084254,0.17686523138856391,0.17686523138856391,0.0,0.0,0.0,0.0,0.0,0.0,0.042581907607519065,0.1528752932000275,0.18036648916513048,0.17814201915031153,0.17814201915031153
BRA,0.6353333333333334,0.5656666666666667,9.072533396782179,25.269014129493637,-0.15123774444444413,2.5074067836196066,188063210620.0,0.3483768623059676,0.648678271270016,0.8655093781925041,0.2246403073443976,-1.1377140519849678,-0.14239182083689492,-0.32163418296924434,0.7357903707912614,1,1,0.26917599908681505,0.317817685580497,0.12270031660505275,0.20992070110552744,0.16329653630409965,UMC,Upper-middle income,Latin America & Caribbean,high,high,78565070.89399973,88448455.95600009,0.2374906186513096,0.0112470820319703,0.2506612428715438,0.0102677837469069,0.0005960044196244,0.0502421102207894,0.4644525957372583,0.0337537342976982,0.3764392592287123,0.2155171800181387,0.0121332424310882,0.2103256772990396,0.9277281781536136,0.0577300631803812,0.8876682896200851,0.0,0.0,0.0,0.0,0.0,0.0,0.002347912425261869,0.010218119099182004,0.012418596457148259,0.01230919836965484,0.01230919836965484,0.0,0.0,0.0,0.0,0.0,0.0,0.042635769315496334,0.16423578149774812,0.1961597257239172,0.1942165380352291,0.1942165380352291,0.0,0.0,0.0,0.0,0.0,0.0,0.045450050396155316,0.1599243112405267,0.18700645793530365,0.18511007887768935,0.18511007887768935
BRB,0.444,0.226,9.934598234830766,,0.93942175,0.11938309134954243,331271698.6666667,0.4117735856399054,0.45588603223168084,0.4787397894698156,0.8308677300110514,,1.0610002052392693,-0.6367018098035008,1.1119543340886093,1,1,0.26917599908681505,0.317817685580497,0.17624860896009006,0.054011245372771695,0.06013211370700916,HIC,High income,Latin America & Caribbean,middle,high,148024.86700000003,244960.2570000001,0.2390665684570417,0.0460108239363344,0.0855593852516247,0.0029325815911727,0.0013015737180815,0.0125939858072568,0.1487973301134598,0.0059408796182748,0.2971398458322156,0.5244607583400158,0.0030609629381529,0.1536910618117127,0.91525723850169,0.0563142402108438,0.5489842787028099,0.0,0.0,0.0,0.0,0.0,0.0,0.005918974297641244,0.013151838773390703,0.013570490384697816,0.013542891538534142,0.013542891538534142,0.0,0.0,0.0,0.0,0.0,0.0,0.03360921795530623,0.11610570508131401,0.14176242145832973,0.13703367691591975,0.13703367691591975,0.0,0.0,0.0,0.0,0.0,0.0,0.01967923287379945,0.09077642864551666,0.11173587294056161,0.11035013385865272,0.11035013385865272
BRN,0.47700000000000004,-0.8443333333333333,10.304815208443477,87.464283337721,0.6408959833333334,17.2408867084829,5159339195.0,0.1550617847976029,0.4891376553410801,-0.7400209066916692,1.0912143673344417,-0.028467653045324684,0.7316182771353653,1.6222504484784843,-0.41124313341119706,0,0,0.26917599908681505,0.317817685580497,0.003517754559721512,0.04062763661910939,0.22603494130443813,HIC,High income,East Asia & Pacific,middle,low,95277.87300000012,1567259.0909999951,0.4271835812287702,0.0189665792233078,0.1691519063582837,0.0016406852407378,0.0001213029425826,0.1020294454938979,0.28505556583951,0.0627451638489778,0.3778183507758023,0.2801071976071502,0.0911959986703533,0.2524267648354008,0.9939870299161684,0.1730290446852216,0.9014264674633846,0.0,0.0,0.0,0.0,0.0,0.0,0.004038093736212286,0.021704200833004023,0.028120220408398372,0.027297961403993546,0.027297961403993546,0.0,0.0,0.0,0.0,0.0,0.0,0.06025273370803501,0.17740183894634032,0.20200355459752736,0.19947799789779075,0.19947799789779075,0.0,0.0,0.0,0.0,0.0,0.0,0.04014085978668163,0.1548762947226838,0.18345791204685546,0.18118193301965102,0.18118193301965102
BTN,-0.2916666666666667,-0.9216666666666667,8.042689193088174,80.93743833146972,0.5360627666666667,3.9429102525494737,230171296.33333334,0.0279954832940448,-0.28539005062129064,-0.8280783596687683,-0.4995741250257361,-0.14487328022225007,0.6159493101963831,-0.132238796008851,-1.165190042044673,0,0,0.26917599908681505,0.317817685580497,0.01286226061915259,0.000962785741607618,0.01252151001837594,LMC,Lower-middle income,South Asia,middle,low,8659.438000000002,57646.42600000002,0.015009403612567,0.0010532073907063,0.2138999389138192,0.0002695325031485,2.0927080357158026e-05,0.0166859607220055,0.1680102103623814,0.0362130352142129,0.3180764233328188,0.0262581705648796,0.0085073548851445,0.2772848051325851,0.2095473170429766,0.045794524570421,0.8259471281012287,0.0,0.0,0.0,0.0,0.0,0.0,0.0011132203869493467,0.007828538621327652,0.01003654969650541,0.009959844037704927,0.009959844037704927,0.0,0.0,0.0,0.0,0.0,0.0,0.006421367352679623,0.03823194949849742,0.048028403408786655,0.047791649411890194,0.047791649411890194,0.0,0.0,0.0,0.0,0.0,0.0,0.0363491618384493,0.1342053975707534,0.16046205002584119,0.15796194112710477,0.15796194112710477
BVT,1.0626666666666666,-0.806,,,,,1204252.3333333333,0.0,1.0792699967876913,-0.69637173819009,,,,,-1.3313010237564857,0,0,0.26917599908681505,0.317817685580497,0.0,0.0,0.0,,,,high,low,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BWA,-0.021666666666666667,-1.236,8.768394677377772,98.42984405279346,0.5991638777777778,0.815726554046199,5552003376.0,0.0617035200856271,-0.013331316089842145,-1.1860015413817173,0.010761694205465612,0.1671020243657527,0.6855726659132255,-0.5448286500172065,-0.9651836687230627,0,0,0.26917599908681505,0.317817685580497,0.06709360869173489,0.01264446677490449,0.035656174660749856,UMC,Upper-middle income,Sub-Saharan Africa,middle,low,753648.9070000002,354358.8179999992,0.0166681910944508,0.0018754264165949,0.174490355140535,0.0007069525279627,1.372988080649644e-05,0.0397470791879659,0.0412870020920762,0.0016318246405115,0.4704148522134434,0.940841055316491,0.0144817130926283,0.214846605002504,0.9995032010309808,0.0180026940305412,0.8994988915444484,0.0,0.0,0.0,0.0,0.0,0.0,0.00027542479364410516,0.0015198056257143895,0.0020969465393916673,0.0019663737164253466,0.0019663737164253466,0.0,0.0,0.0,0.0,0.0,0.0,0.0032268371711753592,0.059647694844540536,0.09371160869906531,0.08522861557735924,0.08522861557735924,0.0,0.0,0.0,0.0,0.0,0.0,0.03771854047358333,0.15699640172100854,0.18921370853118827,0.18727656701067388,0.18727656701067388
CAF,-0.535,-0.7313333333333333,5.931577798825671,53.60644583686133,-1.4827673611111072,13.056158887533266,109055939.33333331,0.1410194892317575,-0.5305787866804974,-0.6113507491087532,-1.9841650316714738,-0.632318794809401,-1.6115507392187622,1.0701318628205059,-0.4945629845968417,0,0,0.26917599908681505,0.317817685580497,0.01832093725299151,0.21931969988428765,0.04848301967946587,LIC,Low income,Sub-Saharan Africa,low,middle,4424.245000000001,83849.59699999994,0.0581816784558721,0.0080072404207786,0.2206156697449603,0.0220781172832878,0.0023716521117732,0.031757838979238,0.2459972266454501,0.0431653068786513,0.3467991503882844,0.5550580946579585,0.198595818125135,0.2967610565856388,0.8813151170425687,0.2521400175363382,0.8959337156981216,0.0,0.0,0.0,0.0,0.0,0.0,0.0023652935714768837,0.021054693095507813,0.030071354244461706,0.028280736212185898,0.028280736212185898,0.0,0.0,0.0,0.0,0.0,0.0,0.015786468481418927,0.09635197284725164,0.12819823486044818,0.12319361269549939,0.12319361269549939,0.0,0.0,0.0,0.0,0.0,0.0,0.039303923387674064,0.14628676416306285,0.17472595846666816,0.17205024402204355,0.17205024402204355
CAN,0.9446666666666665,1.0959999999999999,10.688001254712212,65.54321581299953,1.6666628166666666,0.7721111591615334,392747217532.0,0.752416525870044,0.960370253548021,1.4693861354621778,1.3606812090132663,-0.41942769747091374,1.8634102196568068,-0.5505831151023863,3.1331565623374527,1,1,0.26917599908681505,0.317817685580497,0.7570971951273414,0.043031418490180516,0.09893582479966152,HIC,High income,North America,high,high,843148140.6209998,134978295.82400015,0.2661549799383034,0.0132100468731702,0.1239670295350163,0.0423904572578142,0.0025859356885067,0.0184447583280075,0.5023885400577592,0.0357035670596499,0.3631317214355034,0.1077045822565837,0.0085051544487111,0.2625235251614383,0.9186385595104608,0.060004704070038,0.7680670344599657,0.0,0.0,0.0,0.0,0.0,0.0,0.002820011795242452,0.0114085320732966,0.013589459807784888,0.013512773988985033,0.013512773988985033,0.0,0.0,0.0,0.0,0.0,0.0,0.05006128595617619,0.18150000282080578,0.2117824448719117,0.21081133798271298,0.21081133798271298,0.0,0.0,0.0,0.0,0.0,0.0,0.026702998490810162,0.12029706006621353,0.14844215710253952,0.1460751417117397,0.1460751417117397
CCK,1.375333333333333,0.17633333333333334,,,,,5045413.0,0.17781661514518957,1.3943207288747266,0.42218564941124775,,,,,-0.27622752507099707,0,0,0.26917599908681505,0.317817685580497,0.3920007830475693,0.0,0.0,,,,high,high,6772.197000000005,0.0,0.1356607021325575,0.035506310233706,,0.1757553715581515,0.0106845911216205,,0.253186964289432,0.1330880926527119,,0.1171739392696342,0.0470356265376872,,0.6817769772497754,0.2263146205457257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008921643450556883,0.040122481030255355,0.0487715122070202,0.04834742049233614,0.04834742049233614,0.0,0.0,0.0,0.0,0.0,0.0,0.03926946790527886,0.13360313026115522,0.15099529127793485,0.14993880494025782,0.14993880494025782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHE,1.8020000000000003,1.261,11.344037039231678,121.44207144491668,1.830885372222222,0.010332462927554234,292829125036.6667,0.1728906745432267,1.8242407044305964,1.6572673390124535,1.8220234019353219,0.5775227957725306,2.044607114621784,-0.651089574385953,-0.30545555520184986,0,0,0.26917599908681505,0.317817685580497,0.11979723660279755,0.10144760327318192,0.028835250969120773,HIC,High income,Europe & Central Asia,high,high,95736179.603,34938117.252999924,0.1538060051180336,0.0192339894185574,0.1059514445839852,0.011455160416341,0.001202294773621,0.0124064380419005,0.1898531439876924,0.0212904337271167,0.2816641610004053,0.1706322829858158,0.0129567664335573,0.3476478693755903,0.5257465925078829,0.0546834843528526,0.7476699130018815,0.0,0.0,0.0,0.0,0.0,0.0,0.0030434834909999634,0.009952608063698819,0.011520260266249697,0.011403436962340573,0.011403436962340573,0.0,0.0,0.0,0.0,0.0,0.0,0.02503430509080911,0.08726874845580054,0.10311448640186603,0.10157599860445293,0.10157599860445293,0.0,0.0,0.0,0.0,0.0,0.0,0.021742775849067374,0.10250346842497128,0.12921363107952194,0.12607910110974202,0.12607910110974202
CHL,-0.09233333333333334,-0.568,9.508276428638743,57.14437684429131,1.014291961111111,4.18431078421109,59685288292.66666,0.4346450317535013,-0.084536812041283,-0.42536733549332884,0.5310666496428756,-0.5692201495322218,1.1436091363499308,-0.10038924071618442,1.2476618811666194,1,1,0.26917599908681505,0.317817685580497,0.13645401950927302,0.267104391850854,0.22735360908828484,HIC,High income,Latin America & Caribbean,middle,middle,28665493.599999946,42659335.98699991,0.0091979924950603,0.0013165842260903,0.128484539906348,0.0030708682441805,0.0001832017897419,0.0173393052631061,0.7904795179595334,0.039502289729328,0.2883520237105568,0.1551454101945067,0.0015385796797796,0.3488380082037592,0.957893788893281,0.0425406554249399,0.7830138770837702,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492867700053022,0.008233496201707775,0.010379784852009237,0.010365912412273519,0.010365912412273519,0.0,0.0,0.0,0.0,0.0,0.0,0.022843639251918468,0.1665593750419333,0.21372185249841236,0.21232300043928157,0.21232300043928157,0.0,0.0,0.0,0.0,0.0,0.0,0.025129398473726874,0.11074704637433017,0.1378520785649907,0.13470681783528468,0.13470681783528468
