country_iso3_code,country_name,wb_region,pre_log_real_gdp_pc,pre_real_gdp_pc_growth_mean,pre_real_gdp_pc_growth_slope,pre_real_gdp_pc_growth_volatility,pre_manufacturing_value_added_share,pre_trade_openness,pre_resource_rents,pre_institutional_quality,pre_export_concentration,pre_log_population,eci_pre,coi_pre,exposure_pre,gvc_pre_mean,gvc_pre_slope,gvc_pre_n,recovery_pre_mean,recovery_pre_slope,recovery_pre_n,diversification_pre_mean,diversification_pre_slope,diversification_pre_n,exposure_tercile,eci_tercile_legacy_reference,coi_tercile_legacy_reference,z_pre_log_real_gdp_pc,z_pre_real_gdp_pc_growth_mean,z_pre_real_gdp_pc_growth_slope,z_pre_real_gdp_pc_growth_volatility,z_pre_manufacturing_value_added_share,z_pre_trade_openness,z_pre_resource_rents,z_pre_institutional_quality,z_pre_export_concentration,z_pre_log_population,z_eci_pre,z_coi_pre,z_exposure_pre,structural_complete_case
NLD,Netherlands,Europe & Central Asia,10.729834817194531,0.013171241509312991,0.005578107052447733,0.00976323729610379,10.056165953229662,153.78306096248116,0.6531942195220495,1.7053482500000001,0.08720054015529248,16.64403607458894,1.0216666666666667,1.9666666666666668,0.1273313927731763,-0.014777777777776868,-0.009961904761906296,6,0.08667119406933743,-0.03877688206134434,6,0.9030622946531334,0.0019418825479718097,6,middle,high,high,1.414131529438978,-0.09547888037169722,0.23873519874150315,-0.4816957800661145,-0.1479541302099535,1.0791273360782452,-0.6053793290697886,1.9130667138802009,-0.6733268173233764,0.5990160167030022,1.0530440590754029,2.4710422657348814,-0.5777196205641251,1
NOR,Norway,Europe & Central Asia,11.21944519026119,0.006900154050264007,0.003025903716712243,0.006898904685894996,6.635281402413573,69.04436722552609,6.565517336263485,1.8377947944444442,0.09339203437636762,15.455508724441643,1.0006666666666666,0.1829999999999999,0.0919430282066151,-0.5006111111111113,-0.25745714285721066,6,0.19328571551853754,-0.10367014770426698,6,0.8947988492919697,0.0020546282946463284,6,low,high,high,1.7583238024639307,-0.3058312958961034,0.1003277992140973,-0.5705278390294982,-0.7033703123422383,-0.41380366751667624,0.04764535025138421,2.0588221875545045,-0.6345652901238265,0.0903542236632479,1.0318132307594075,0.4390912137609923,-0.7869712830202916,1
NPL,Nepal,South Asia,6.748029844360005,0.04103028631749197,0.0046857401611605275,0.031200808556708454,5.374624578941957,43.19892509079588,0.8904135188295297,-0.7500155888888881,0.3588995477621902,17.13925176577233,-0.1326666666666666,0.147,0.14200657020668192,,,0,-0.004611514660328547,0.021316376704625495,6,0.5255439424741127,-0.00833510099511445,6,middle,middle,high,-1.3850463061077882,0.8390029631476439,0.1903416483068453,0.18315144733564878,-0.9080510577665702,-0.8691500997420042,-0.5791781127627138,-0.7890250687417638,1.027630673292959,0.8109567022812904,-0.11397750375461815,0.3980800544238255,-0.4909451874301931,1
NRU,Nauru,East Asia & Pacific,8.897442249913965,0.019596829405890047,-0.029799569809329834,0.07328793435201107,,168.19940513717816,0.0,0.34961638055555566,0.20023878748980986,9.289114896791354,1.0996666666666666,-0.2336666666666667,0.0346009147918715,,,0,0.4012209614507191,-0.2792074207239043,6,0.790736469871522,0.01750889880379403,6,low,high,middle,0.12597384835067482,0.12005597606839284,-1.6798157988217193,1.4884069986367032,,1.333115286892196,-0.6775255797593016,0.42110373640054344,0.034343244570909426,-2.5487175154710204,1.1319014213919563,-0.03557498227103178,-1.1260356254319512,0
NZL,New Zealand,East Asia & Pacific,10.551735059719773,0.01633538152521936,-0.001738660216955741,0.003265151358896557,10.576725754841751,54.89907049880545,1.4264536960670915,1.8608515055555557,0.09072367588553922,15.33757877665447,0.488,0.18799999999999992,0.2923339994030443,-0.0716111111111107,-0.03682857142858091,6,0.061296072805097516,-0.02013822404095418,6,0.9124990614769156,0.0032713535116517555,6,high,middle,high,1.2889287892141832,0.010656538684358216,-0.15805714006857682,-0.683222080142365,-0.06343583288420726,-0.6630162893671513,-0.5199716962776908,2.08419575893357,-0.6512704095226838,0.03988297562080785,0.5135114220292395,0.4447872081133766,0.3979420176548313,1
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",9.849822372549715,-0.016240856730918553,0.0025381325154247175,0.017449151996374593,8.882826200569204,97.51533261027073,29.02373271606787,0.14602673333333335,0.17654911865798292,15.218891526346992,-0.2606666666666666,-0.901666666666667,0.2830530311172508,,,0,0.22350450938788727,-0.11456547698979201,6,0.9121410591757537,0.003008316374633498,6,high,middle,low,0.7954896454540028,-1.0820551242648244,0.07387569698960508,-0.2433311343512357,-0.3384580411388514,0.08779937886857044,2.5281878725290903,0.1970563247407654,-0.11396469370473032,-0.010912380114907952,-0.24338445729973168,-0.7965598277495733,0.3430635832656841,1
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",7.225431716852005,0.03179449086903467,0.003083216323056083,0.010633888726152091,12.547595018416615,28.090145395702972,1.666993284152855,-1.1111883805555547,0.05509201197530746,19.188719242051803,-0.4746666666666666,0.314,0.3377587509317876,-0.07077777777777754,-0.03640000000000945,6,0.07892703453604943,-0.04354069753933034,6,0.9587082507820841,0.001677188299857995,6,high,low,high,-1.0494365137535346,0.5292047192929916,0.10343589357833527,-0.4546941117211219,0.2565552880074572,-1.1353374179382092,-0.49340374925041025,-1.1864904125788558,-0.8743405862048225,1.688080649939525,-0.4597367077579683,0.5883262657934608,0.666538910742945,1
PAN,Panama,Latin America & Caribbean,9.534657369296054,0.03439591922654443,-0.0010859478674343091,0.0070684311378449004,6.215267232578832,111.04557678254316,0.1838186574157328,0.12387632500000005,0.05587827888179538,15.183056996255358,0.777,0.858,0.3241275270260941,,,0,0.13385127073215902,-0.08185991633574957,6,0.9399703331275625,0.009494444948425948,6,high,high,high,0.5739311066339414,0.6164649819490721,-0.12266018808134398,-0.5652702848886859,-0.7715639807299718,0.3261759707204436,-0.6572225419445624,0.17268012623557535,-0.8694182031751819,-0.026248717412395154,0.8056880593303161,1.2080504513328716,0.5859373825707779,1
PCN,Pitcairn,,,,,,,,,,0.22312996425981915,,0.3083333333333333,-0.7043333333333334,0.0068246710721609,,,0,0.005874858410347905,-0.14022312114216193,6,0.7727534275682686,0.002397280966309863,6,low,middle,middle,,,,,,,,,0.17765226486849203,,0.3318698908812806,-0.5717579173088063,-1.2902767607973624,0
PER,Peru,Latin America & Caribbean,8.724704542612754,0.023552596497565047,-0.006360594108381541,0.014844499571602351,14.009732656080716,47.88755317486516,6.254898901136767,-0.16672047777777754,0.0896746917513739,17.228288589538163,-0.6353333333333334,0.1153333333333333,0.4102288346240233,-0.06644444444444393,-0.05695238095239109,6,0.0614907090018833,-0.03277344682161213,6,0.9469166239210051,0.00131867960730946,6,high,low,high,0.0045405875708257465,0.25274510987804644,-0.4087071732155156,-0.3241096853309077,0.4939485389049711,-0.7865455902511973,0.013337092738275637,-0.14711738010767164,-0.6578375200773448,0.8490623718038984,-0.6221693942390745,0.36200542352539167,1.0950550537372137,1
PHL,Philippines,East Asia & Pacific,7.957251620263574,0.04963463201165972,0.0025723626615619757,0.004861292220437977,20.226113599208784,60.03683107438362,1.105469270033667,-0.302672036111111,0.11014375786124823,18.4630648054023,0.6463333333333333,0.4599999999999999,0.3478323556674367,-0.10972222222222248,-0.0923523809523985,6,-0.02134124307029713,0.021857219050642033,6,0.8989753568415778,0.000672989496589962,6,high,high,high,-0.5349728302689617,1.1276203540857204,0.07573201676082571,-0.6337206784472672,1.5032426319454417,-0.572498938744088,-0.5554248925490567,-0.2967300700027005,-0.5296919974559077,1.3775175932057915,0.673585127586346,0.754649300883082,0.7261042103457608,1
PLW,Palau,East Asia & Pacific,9.63972849224103,0.01618908710839051,-0.005883227316557552,0.04383895594677646,0.9743757167435367,132.965900338375,0.0,0.578294963888889,0.5860300927936021,9.784201672931376,-0.18333333333333332,-0.7546666666666667,0.318465684814151,,,0,-0.0653206651165584,0.03168882641030675,6,0.3800767458774619,0.06243359725598384,6,high,middle,middle,0.6477952864494122,0.005749354059899171,-0.38281930787501417,0.5751005701927941,-1.6224772206989444,0.7123694462408435,-0.6775255797593016,0.6727611531548162,2.449569624494129,-2.3368320025036957,-0.16520108953289228,-0.6290975937894749,0.5524588675299027,1
PNG,Papua New Guinea,East Asia & Pacific,7.774783867062388,0.03782381203272376,-0.007143478411185323,0.03715122375666185,2.1148099980845836,,14.104633490958149,-0.6254029694444443,0.19675870271833049,15.97002641065743,-2.6053333333333337,-1.316,0.2036661793538015,,,0,-0.08174050948744889,0.05812333782225523,6,0.7573751861441039,0.015997175983497272,6,middle,low,low,-0.6632462374165706,0.73144751674024,-0.4511634222787084,0.36769273699416477,-1.4373158552374552,,0.8803516844745353,-0.651890714281204,0.012556355056052763,0.31055570980385155,-2.6138232886443373,-1.2685678930838178,-0.12635146069369957,0
POL,Poland,Europe & Central Asia,9.426555056578307,0.03421299484056419,0.007647393113675198,0.01663810345483084,16.975529153632415,93.49477593101257,2.7780916685273485,0.8348490277777777,0.09217826044613571,17.45329988415635,1.1103333333333334,1.098,0.07960221082602038,-0.3586111111111154,0.08938095238096533,6,-0.017702187070169583,0.024612099135804824,6,0.901575333974696,-0.001789868957915146,6,low,high,high,0.49793602405322585,0.6103291105072316,0.3509537271802907,-0.2684843276667736,0.9754764429257299,0.016964988421063875,-0.3706813181816689,0.9550951261704574,-0.6421640586166797,0.9453619214612953,1.1426853341873826,1.4814581802473177,-0.8599426278277167,1
PRK,North Korea,East Asia & Pacific,,,,,,,,-1.571021155555553,0.6826079218173674,17.05470354205399,0.27566666666666656,-0.1606666666666666,0.8464649054996304,,,0,0.10085867540569042,-0.07748215887592957,6,0.8532366024626791,-0.017218390523429567,6,high,middle,middle,,,,,,,,-1.692529616638331,3.0541900945957905,0.7747720481632618,0.298844157945288,0.047586535273778964,3.6745221800683683,0
PRT,Portugal,Europe & Central Asia,9.86351147926796,0.017267509217896305,0.008911980555850353,0.014540569082046506,11.951301179234951,79.85951598271446,0.1950792818300443,0.9629576305555556,0.09465643582428158,16.1566017499398,0.7143333333333333,2.0643333333333334,0.0647037706920464,-0.08916666666666696,0.006847619047622392,6,0.03527558344517046,-0.007143754593624147,6,0.89390708404144,-0.0014865611831470424,6,low,high,high,0.8051129806940677,0.041923095403935795,0.4195330041116241,-0.3335355359017417,0.15974078209018702,-0.2232617771941906,-0.6559787896154162,1.0960767588582065,-0.6266495706925391,0.3904055732542876,0.7423325716571875,2.582304022084788,-0.9480372149673412,1
PRY,Paraguay,Latin America & Caribbean,8.66321686198826,0.03540415653080764,-0.007493840091945623,0.018737370214011537,18.92270296792275,70.49551149422236,1.7253379334130747,-0.47306938611111077,0.15129606286595623,15.626117570037183,-0.6653333333333333,-1.0713333333333332,0.2061909555713146,,,0,0.02887880452992653,0.003907450842588434,6,0.8415976686448089,0.0011752100769981168,6,middle,low,low,-0.03868477226912054,0.6502844994982252,-0.4701637301495974,-0.20337939262299826,1.2916203612064838,-0.38823732734921,-0.4869594979601898,-0.48424984687776995,-0.27206013464409406,0.16337080279229768,-0.6524991489762103,-0.989843902773813,-0.11142244017197654,1
PSE,Palestine,"Middle East, North Africa, Afghanistan & Pakistan",8.110935824656933,0.013439895042295546,0.0032094999993224496,0.03288302361644291,11.12723937637937,67.59877095376656,0.0,-0.7070486805555546,0.7442330981806818,15.254680020612264,0.102,0.5973333333333333,0.020167996826542,,,0,-0.056124402523667016,0.04385984395312319,6,0.2454798359390864,3.2745317797157627e-06,6,low,middle,high,-0.4269340334051141,-0.08646737798537646,0.11028432723957865,0.23532228351676185,0.025945778609608894,-0.4392722627665678,-0.6775255797593016,-0.7417406182284297,3.4399913025906015,0.004404254930057858,0.12326857774475652,0.9110992790952372,-1.2113775765316752,1
PYF,French Polynesia,East Asia & Pacific,9.867526593575151,0.013448301866196744,0.009975661406651189,0.016482221581955513,4.91287062691711,55.66662691906185,0.0049092785285587,,0.20741672391708613,12.53133058539261,0.065,-0.6723333333333333,0.14165287893552822,,,0,0.034790253554903665,-0.018665885416589967,6,0.7282120826816393,0.0024577297772311155,6,middle,middle,middle,0.8079355747318359,-0.08618538610979616,0.4772170053920378,-0.27331872003909463,-0.9830216138635166,-0.6494934378069629,-0.6769833428122489,,0.07928034184146072,-1.1611253448902183,0.08586188023562216,-0.5353035534535469,-0.49303656654283734,0
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",11.176048174575547,-0.04462802850339962,0.005943339313757559,0.014650440181908527,9.384987454561683,96.98560154441866,24.802003207234495,0.5879825416666667,0.12488862561864772,14.591198041647258,-0.16,-1.0963333333333336,0.1318596270630107,,,0,0.3331445651131612,-0.18492804782219682,6,0.858577438049099,0.013330076897294789,6,middle,middle,low,1.7278160389584636,-2.0342520424613992,0.25854194642637723,-0.3301280838528669,-0.2569269393538681,0.07846654758569864,2.0618917137687243,0.683422189980499,-0.437382520579264,-0.2795504500484005,-0.14161128029289766,-1.0183238745357348,-0.5509441375842135,1
ROU,Romania,Europe & Central Asia,9.094158104212319,0.04096903278565058,0.014595814167618864,0.028167516200572715,20.528327312835952,82.9893749471316,1.354058764401156,0.17957138333333333,0.07360723733141047,16.803323041743543,0.9596666666666668,0.8563333333333333,0.05036160576091251,-0.7318333333333307,0.3842571428571883,6,-0.007935594246496536,0.022497094634627294,6,0.921209984659305,-0.0032301778719924113,6,low,high,high,0.2642635594262562,0.8369483229490536,0.7277704468483865,0.0890794095865868,1.5523101712082847,-0.16811974846098082,-0.5279678216758036,0.2339717185737816,-0.758426981892072,0.6671870977561085,0.9903625659519886,1.2061517865487434,-1.0328425427019856,1
RUS,Russia,Europe & Central Asia,9.150606054280543,-0.0009552919559308037,0.0013543539270362678,0.016719512568142195,11.700707048090633,47.33231242292262,11.198629575655568,-0.7094718833333326,0.039830874591957915,18.788053388269038,0.7553333333333333,0.0496666666666666,0.19439540864933516,-0.3086111111111111,-0.09646666666667986,6,0.1976399446732735,-0.09978313392363186,6,0.962498961110164,0.0007906046777953608,6,middle,high,middle,0.3039460279979253,-0.5693281859036329,0.009678728926379672,-0.2659595722916274,0.11905421885854263,-0.7963278525976946,0.5593793293738808,-0.7444073172364364,-0.9698821421942024,1.5166050742452106,0.7837832364646067,0.2871980310307446,-0.18116959670873764,1
RWA,Rwanda,Sub-Saharan Africa,6.566397250863083,0.033591874710508306,-0.0015592595312739382,0.01754398841901297,7.277703224457825,45.916539876659215,6.19047227441244,-0.08942264166666651,0.13212029317258928,16.25773991877839,-0.7643333333333334,-0.5446666666666667,0.1243305572059462,,,0,-0.05923618298242591,0.06881947237936056,6,0.8363323559836227,0.003976151237609943,6,low,low,middle,-1.5127326024980232,0.5894947463652424,-0.14832814158676255,-0.24038995543309516,-0.5990664487017179,-0.8212710117985708,0.006221078199546168,-0.062052248634199524,-0.39210904238783423,0.43369033426531506,-0.7525873396087591,-0.3898658309893347,-0.5954635835556736,1
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",10.051688154747257,-0.005209719172089677,0.003666857943897662,0.018036153993371117,11.803636631435829,70.75853383191547,34.24115392127752,-0.37855074444444287,0.08275118481021419,17.180055186620248,0.559,-0.47833333333333333,0.2544060684872942,-0.11388888888888833,-0.0585714285714437,6,0.3433192234746307,-0.1791594837884658,6,0.9087824608019271,0.007355441751407592,6,middle,middle,middle,0.9373997156703305,-0.7120353395569341,0.1350871017189923,-0.2251263365484351,0.13576590712537326,-0.3836033852235619,3.104459625973672,-0.3802334722342193,-0.7011817747974007,0.8284196081269875,0.5852918415737947,-0.31429897258103634,0.17367388051851954,1
SDN,Sudan,Sub-Saharan Africa,7.161111714141296,-0.00413875838710478,-0.006247193972435311,0.017153028209117613,,20.175190100930866,4.589202052004744,-1.6094684361111087,0.2902068437545709,17.492795562780355,-2.107666666666667,-1.2829999999999997,0.2435731990907131,,,0,0.29071114805151294,-0.13844751943167544,6,0.6253731277283179,0.05540671490504076,6,middle,low,low,-1.0946529739263582,-0.6761118750024067,-0.4025574210768017,-0.2525148742689805,,-1.2747835390728313,-0.17064154463874132,-1.7348402832727066,0.5975835764647538,0.9622651443477672,-2.110686357282737,-1.2309743303580811,0.1096190433377406,0
SEN,Senegal,Sub-Saharan Africa,7.098566150391226,0.025670529310729506,0.009989292870029594,0.01838574215017172,16.77621800329175,58.49473101113128,3.6860627227600067,-0.10697805277777761,0.07744351530746309,16.479967716570115,-0.7326666666666667,-0.19699999999999987,0.2202099279220228,-0.11227777777777792,-0.05981904761906301,6,-0.06305909703353818,0.04068560954242295,6,0.9164609007637505,-0.0034373000576898467,6,middle,low,middle,-1.138622017351492,0.32378737903420124,0.47795624719598856,-0.21428449658643856,0.943116204942195,-0.5996677431420142,-0.27039459588730624,-0.0813717202956172,-0.7344101633658364,0.5287986126520139,-0.7205725984973378,0.006195642979786522,-0.028528152565235592,1
SGP,Singapore,East Asia & Pacific,10.919432038188502,0.0281341830625891,0.0022302198159666713,0.009545382562097813,18.115411814753767,340.9712548795541,0.0719718560216462,1.5849559166666667,0.06728008348887553,15.51811606613125,1.5816666666666668,0.8403333333333333,0.23289508816755902,-0.17327777777777753,0.0976857142857202,6,0.08371479222906326,-0.04165579159037066,6,0.9255459851770867,-0.0014505864282496315,6,middle,high,high,1.5474168968309887,0.4064262388975945,0.057177420870014324,-0.4884521478523474,1.1605482471080064,4.377019312950466,-0.6695761836808631,1.7805767221981958,-0.7980377990884043,0.11714869555936526,1.6191994808352745,1.1879246046211136,0.04647929415948504,1
SGS,South Georgia and South Sandwich Islds.,,,,,,,,,,0.44840657107609627,,-0.3393333333333333,-0.8946666666666667,0.0,,,0,-0.821735469679204,-0.3081228361041541,6,0.5515934289239036,0.06091929402541851,6,low,middle,low,,,,,,,,,1.5879847324025012,,-0.3229158141659994,-0.788585435656235,-1.3306310915232185,0
SHN,"Saint Helena, Ascension and Tristan da Cunha",,,,,,,,,,0.25527193899578576,,1.1716666666666666,-0.3296666666666666,0.17267286499246007,,,0,-0.2323676350072379,0.09819366486626478,6,0.8258869581312998,0.009373309093812197,6,middle,high,middle,,,,,,,,,0.37887542417220466,,1.2046928327610826,-0.14493807383681007,-0.30961515865123085,0
SLB,Solomon Islands,East Asia & Pacific,7.644262875455841,-0.002922331785160992,0.0005617584307747601,0.019396499480570154,8.976297792754105,92.30335434747384,18.857992103432668,-0.34969634444444425,0.38016218741833946,13.349742377776138,-1.6033333333333333,-1.0523333333333331,0.4692499130004501,,,0,-0.011058493107726714,0.010566388732061503,6,0.8692220037886488,0.02070393009363356,6,high,low,low,-0.7550014763775967,-0.6353090197244443,-0.03330416353311768,-0.18293769892348102,-0.3232819560947716,-0.004025543082036405,1.4053670502315585,-0.34847962952561057,1.1607443217819895,-0.8108643183289931,-1.6008094804239952,-0.9681991242347525,1.4440471284343555,1
SLE,Sierra Leone,Sub-Saharan Africa,6.93619808476308,-0.0028486994220862983,-0.006497608492237451,0.08632214376972068,6.035454638507076,46.48897889330322,10.867709526579924,-0.6809436555555554,0.31545741006711736,15.754960543306785,-0.23899999999999996,-0.5606666666666666,0.317169686346843,,,0,0.37413598831495065,-0.13359368877295968,6,0.8594016298307426,0.012209733134969893,6,high,middle,middle,-1.2527655009243113,-0.6328391537666379,-0.4161375390887273,1.8926392639149556,-0.8007584253290482,-0.8111857494712083,0.522828729100249,-0.713012422259901,0.7556634321474508,0.21851256944644062,-0.22147963443402235,-0.4080930129169643,0.5447956189693549,1
SLV,El Salvador,Latin America & Caribbean,8.233498821524693,0.018721159387979115,0.001436244222118474,0.003509867352431841,16.164124747736068,76.64803452712697,0.9210018069521791,-0.2586858888888887,0.25255619149376524,15.635025562801188,0.09233333333333328,0.0433333333333333,0.45660244286526835,,,0,-0.0296407432360658,0.020715942107932362,6,0.8483865415373221,-0.0013180902867556447,6,high,middle,middle,-0.34077320266854566,0.09068319109725188,0.014119684954514388,-0.6756326593154922,0.8437364994714112,-0.27984183550143577,-0.5757995918923448,-0.24832396208667318,0.36187362833617476,0.16718321448914453,0.11349565677390155,0.2799831048510579,1.3692625436120265,1
SMR,San Marino,Europe & Central Asia,10.66481431449868,0.004581920879231305,-0.003582563061060278,0.014381404993498699,28.576430131358432,318.453475417429,0.0,1.3457446583333332,0.05770246029721574,10.409173940787984,1.164,0.7066666666666667,0.0453955967562662,,,0,-0.009066034088692831,0.012155883231923195,6,0.9368752153769647,0.0031521144909551504,6,low,high,high,1.3684226232408994,-0.38359228240122295,-0.2580530118944204,-0.3384717202150926,2.859003359613446,3.9802998261540963,-0.6775255797593016,1.5173282515578288,-0.8579980104032906,-2.069358549470692,1.19694189543937,1.0356516889340404,-1.0622065908212488,1
SOM,Somalia,Sub-Saharan Africa,6.0644653807131865,0.06301172097990744,0.0033190860468819096,0.0256904538819127,,78.85537175723861,18.64477068097018,-2.0646361166666636,0.2691833739028207,16.425431351325674,-1.8990000000000002,-1.1849999999999998,0.1447401441562196,,,0,0.016535657194446284,-0.026985846886058523,6,0.7170804620936525,0.0013034193904712097,6,middle,low,low,-1.8655867918577678,1.5763308840425974,0.11622723925400108,0.012257833362189363,,-0.24095284582155507,1.3818164342928423,-2.23574561952659,0.4659672380833495,0.5054583291257907,-1.8997260632222133,-1.119332841051349,-0.47478154436859415,0
SPM,Saint Pierre and Miquelon,,,,,,,,,,0.27086975897436044,,0.3913333333333333,-0.5326666666666667,0.0078504810818041,,,0,0.06368642420526172,-0.058124820584148945,6,0.7170742609734467,0.02250085884284871,6,low,middle,middle,,,,,,,,,0.47652476401899535,,0.4157822123206901,-0.37619544454361237,-1.284211138593254,0
SRB,Serbia,Europe & Central Asia,8.679299953464417,0.015450571812246494,0.008652188347428107,0.018792353701574137,18.0092757885116,91.45828785249533,1.7833690188041313,-0.06533415833333318,0.062344715799304284,15.777312659787022,0.6446666666666667,1.0766666666666669,0.032609367781387295,,,0,-0.07264838249532461,0.0652428330577575,6,0.9345275068252216,0.0011880434588777244,6,low,high,high,-0.027378484418693644,-0.019022821015007955,0.4054443288553311,-0.20167417990022818,1.14331595949162,-0.01891397143531072,-0.48054988025495166,-0.03554322710349204,-0.8289354115400036,0.22807875035566544,0.6719001412120608,1.4571552710104783,-1.1378116576930521,1
SSD,South Sudan,Sub-Saharan Africa,7.026945862941712,0.0033967242638753468,-0.09437670988476136,0.09657189230395487,3.2358338149788572,63.1542312442691,15.455822614584658,-1.7471202222222197,0.9105625225958897,16.203102297368606,-2.839,-1.077,0.7015507161638658,,,0,0.040626598365436216,0.04129091941533922,6,0.3256938832938396,0.06882351575234598,6,high,low,low,-1.1889705207492995,-0.4233475836212261,-5.181869848203242,2.210516546360368,-1.2553059805369942,-0.5175764097435679,1.0295924865646566,-1.8863240488242856,4.481288003895773,0.4103067154783478,-2.8500583783191407,-0.9962993630398486,2.8176435024747333,1
STP,Sao Tome and Principe,Sub-Saharan Africa,7.170303366268212,0.02307560374606652,-0.0008108609658426188,0.014670466906831105,2.5918468787363147,,3.3407081310848437,-0.2697645416666664,0.11513158281837821,12.19750254233024,0.57,-0.4479999999999999,0.059766735246031995,-0.3546666666666661,-0.006799999999989392,6,-0.13051868041163464,0.06837213497328498,6,0.8762287356414472,-0.006643209597633208,6,low,middle,middle,-1.0881913141812798,0.23674524093656563,-0.10774207314894378,-0.32950699145499895,-1.3598639567439292,,-0.3085395123655967,-0.2605158564850617,-0.4984659790120407,-1.3039959072967233,0.5964127516440778,-0.27974327350990486,-0.9772299422192727,0
SUR,Suriname,Latin America & Caribbean,9.087361575282175,-0.018371121585291306,-0.007663248206050856,0.033549065129833154,17.488902748255384,,17.198650111098598,-0.09101653611111095,0.19182821118103843,13.267772052848564,-0.6713333333333334,-0.884,0.21836996978125098,,,0,0.13236604499571847,-0.07587135059853103,6,0.7803483146733234,-0.01577197032569907,6,middle,low,low,0.2594856526051776,-1.1535110496924712,-0.47935082594398104,0.25597834796216534,1.0588279848142144,,1.2220903160219891,-0.06380630602173891,-0.018310730498088422,-0.8459456923070879,-0.6585650999236377,-0.7764339810378151,-0.03940783871411355,0
SVK,Slovakia,Europe & Central Asia,9.683731063417705,0.025199537224582968,0.0033964896149277237,0.015948586011866654,17.698802191570547,180.57608344363348,0.2947454668518087,0.6273315916666665,0.08828336331127895,15.506018041083754,1.207,0.6083333333333333,0.05916037117268249,-0.20133333333333125,0.020457142857143566,6,0.019447252314775416,-0.00035305993486455656,6,0.902409201397945,0.0009349119956764843,6,low,high,high,0.6787287507413952,0.3079887916822034,0.12042487759157362,-0.28986845531011013,1.0929073422745494,1.551168291374252,-0.6449705146568457,0.7267252406221076,-0.6665478593344947,0.11197102496378598,1.2404145438959318,0.9236304666704825,-0.9808153774875068,1
SVN,Slovenia,Europe & Central Asia,9.937175869157983,0.02369984215056,0.012174548713175262,0.02138348661148667,19.730713529022697,148.24264912361417,0.25288617590070184,0.8296264638888889,0.08216370393322875,14.539351736604223,1.3713333333333333,1.0653333333333332,0.061815058263014,-0.8977222222222222,0.4401619047619729,6,0.009067950056004767,0.010224658388598307,6,0.9132668104120042,0.001853144136994803,6,low,high,high,0.8568984721623857,0.25768420201879844,0.596463881096835,-0.12131491205020864,1.4228092786639983,0.98151605317831,-0.6495939341672842,0.9493477714424631,-0.7048596682394999,-0.3017394509850707,1.4065542004004654,1.4442443504784068,-0.9651181930101634,1
SWE,Sweden,Europe & Central Asia,10.826049873210005,0.012337863103469359,4.268837841846808e-05,0.011806844279261281,13.5168986049185,84.07593784184485,0.8722670758830139,1.7556411555555558,0.05146037976990222,16.094236880406186,1.4400000000000002,1.008333333333333,0.09606965448541828,-0.29111111111110866,0.0741523809523778,6,0.07841156433435732,-0.03598440125348899,6,0.9433247707983061,-0.0004725577458286982,6,low,high,high,1.4817699632853958,-0.12343306883738826,-0.06145361977481055,-0.41831703159995937,0.41393180549723174,-0.14897662315026075,-0.5811824137543856,1.9684133165602118,-0.8970762305391772,0.3637148737464245,1.4759756390210212,1.3793100148612256,-0.7625705111917228,1
SWZ,Eswatini,Sub-Saharan Africa,8.133292035991886,0.02219438320579812,-0.0006809742451029383,0.009448013687393437,30.508546179815244,88.26483953969864,4.028768905831032,-0.5190452805555548,0.3500779900171512,13.946584859861497,0.3533333333333333,-0.48533333333333323,0.0242218212022027,,,0,0.06862262190563108,-0.02807358487539333,6,0.6259415944814931,-0.00862471689032212,6,low,middle,middle,-0.4112177912278754,0.20718627361779512,-0.10069824439164733,-0.49147186615884225,3.172702493018692,-0.07517632083323272,-0.2325421999876918,-0.5348456423396941,0.9724037703407094,-0.5554297529719473,0.37736452298698453,-0.32227336467437423,-1.1874072828969737,1
SXM,Sint Maarten,Latin America & Caribbean,10.535477252114754,-0.02928897091157907,-0.017847389322786178,0.03856531975431631,1.8633843508943662,,0.0,,0.594345236604604,10.519191518952335,0.8593333333333334,0.3503333333333334,0.7599847907541214,,,0,-0.29277729439873684,0.189937672077596,6,0.5241006581870563,-0.11590948223993827,6,high,high,high,1.2774996772880518,-1.5197307832096982,-1.0316424355704772,0.41154834880258856,-1.4781374237464584,,-0.6775255797593016,,2.501626149379709,-2.0222736098030984,0.8889263862200115,0.6297171580874534,3.1631646194254843,0
SYC,Seychelles,Sub-Saharan Africa,9.641964823698455,0.047470225562828004,0.019872051071905407,0.04050924426145447,6.7344102931680405,199.6389824708178,0.12327299357720578,0.42980360833333336,0.16900242997858114,11.43193711406339,0.4363333333333333,-0.626,0.0396879015487962,,,0,-0.5939610673000928,0.22891348718876342,6,0.8282489233808931,-0.029618069374694415,6,low,middle,middle,0.6493674100193177,1.0550192099203035,1.0139036945358724,0.4718356268313353,-0.6872757060426132,1.8870195031527448,-0.6639098984932068,0.5093486008959083,-0.16121034524995176,-1.631639931124364,0.4612768444263941,-0.48252067245478575,-1.095956234965153,1
