DATAFLOW,MEASURE,REF_AREA,ACTIVITY,COUNTERPART_AREA,UNIT_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MULT
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EU28,_T,W,PT_VA,A,2018,16.081,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EU27_2020,_T,W,PT_VA,A,2018,18.25,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EU28XEU15,_T,W,PT_VA,A,2018,33.347,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,OECD,_T,W,PT_VA,A,2018,7.109,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,WXOECD,_T,W,PT_VA,A,2018,11.423,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,AGO,_T,W,PT_VA,A,2018,38.49,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ARG,_T,W,PT_VA,A,2018,14.098,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BGD,_T,W,PT_VA,A,2018,12.955,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BLR,_T,W,PT_VA,A,2018,43.664,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BRA,_T,W,PT_VA,A,2018,13.373,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BRN,_T,W,PT_VA,A,2018,44.128,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BGR,_T,W,PT_VA,A,2018,40.903,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,KHM,_T,W,PT_VA,A,2018,41.499,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CMR,_T,W,PT_VA,A,2018,16.591,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CHN,_T,W,PT_VA,A,2018,14.099,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CIV,_T,W,PT_VA,A,2018,19.0,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,HRV,_T,W,PT_VA,A,2018,35.8,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CYP,_T,W,PT_VA,A,2018,40.592,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,COD,_T,W,PT_VA,A,2018,33.689,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EGY,_T,W,PT_VA,A,2018,15.824,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,HKG,_T,W,PT_VA,A,2018,24.823,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,IND,_T,W,PT_VA,A,2018,15.64,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,IDN,_T,W,PT_VA,A,2018,18.315,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,JOR,_T,W,PT_VA,A,2018,23.424,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,KAZ,_T,W,PT_VA,A,2018,33.891,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,LAO,_T,W,PT_VA,A,2018,30.103,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,MYS,_T,W,PT_VA,A,2018,40.975,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,MLT,_T,W,PT_VA,A,2018,59.35,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,MAR,_T,W,PT_VA,A,2018,25.563,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,MMR,_T,W,PT_VA,A,2018,25.083,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,NGA,_T,W,PT_VA,A,2018,14.355,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,PAK,_T,W,PT_VA,A,2018,7.961,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,PER,_T,W,PT_VA,A,2018,22.831,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,PHL,_T,W,PT_VA,A,2018,22.829,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ROU,_T,W,PT_VA,A,2018,27.875,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,RUS,_T,W,PT_VA,A,2018,28.155,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,STP,_T,W,PT_VA,A,2018,18.594,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SAU,_T,W,PT_VA,A,2018,34.837,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SEN,_T,W,PT_VA,A,2018,15.342,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SGP,_T,W,PT_VA,A,2018,66.638,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ZAF,_T,W,PT_VA,A,2018,21.189,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,TWN,_T,W,PT_VA,A,2018,41.732,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,THA,_T,W,PT_VA,A,2018,43.014,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,TUN,_T,W,PT_VA,A,2018,31.252,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,UKR,_T,W,PT_VA,A,2018,30.307,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ARE,_T,W,PT_VA,A,2018,57.753,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,VNM,_T,W,PT_VA,A,2018,46.92,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,APEC,_T,W,PT_VA,A,2018,6.413,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ASEAN,_T,W,PT_VA,A,2018,30.541,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,NAFTA,_T,W,PT_VA,A,2018,8.089,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,A5_A7,_T,W,PT_VA,A,2018,14.024,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,E,_T,W,PT_VA,A,2018,14.769,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,F,_T,W,PT_VA,A,2018,19.275,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,S2,_T,W,PT_VA,A,2018,12.805,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,S2_S8,_T,W,PT_VA,A,2018,12.321,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,W_O,_T,W,PT_VA,A,2018,18.805,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,WXD,_T,W,PT_VA,A,2018,25.78,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,AUS,_T,W,PT_VA,A,2019,21.37,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,AUT,_T,W,PT_VA,A,2019,35.918,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BEL,_T,W,PT_VA,A,2019,37.947,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CAN,_T,W,PT_VA,A,2019,24.251,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CHL,_T,W,PT_VA,A,2019,24.698,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,COL,_T,W,PT_VA,A,2019,13.765,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CRI,_T,W,PT_VA,A,2019,28.34,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CZE,_T,W,PT_VA,A,2019,41.195,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,DNK,_T,W,PT_VA,A,2019,34.815,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EST,_T,W,PT_VA,A,2019,43.863,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,FIN,_T,W,PT_VA,A,2019,28.143,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,FRA,_T,W,PT_VA,A,2019,23.084,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,DEU,_T,W,PT_VA,A,2019,31.069,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,GRC,_T,W,PT_VA,A,2019,25.363,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,HUN,_T,W,PT_VA,A,2019,44.126,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ISL,_T,W,PT_VA,A,2019,32.295,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,IRL,_T,W,PT_VA,A,2019,67.217,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ISR,_T,W,PT_VA,A,2019,24.435,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ITA,_T,W,PT_VA,A,2019,24.831,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,JPN,_T,W,PT_VA,A,2019,14.833,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,KOR,_T,W,PT_VA,A,2019,27.006,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,LVA,_T,W,PT_VA,A,2019,36.169,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,LTU,_T,W,PT_VA,A,2019,41.792,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,LUX,_T,W,PT_VA,A,2019,64.809,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,MEX,_T,W,PT_VA,A,2019,25.941,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,NLD,_T,W,PT_VA,A,2019,39.595,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,NZL,_T,W,PT_VA,A,2019,23.534,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,NOR,_T,W,PT_VA,A,2019,31.007,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,POL,_T,W,PT_VA,A,2019,35.543,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,PRT,_T,W,PT_VA,A,2019,30.369,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SVK,_T,W,PT_VA,A,2019,41.651,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SVN,_T,W,PT_VA,A,2019,46.589,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ESP,_T,W,PT_VA,A,2019,25.619,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SWE,_T,W,PT_VA,A,2019,31.705,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CHE,_T,W,PT_VA,A,2019,39.086,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,TUR,_T,W,PT_VA,A,2019,25.022,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,GBR,_T,W,PT_VA,A,2019,23.646,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,USA,_T,W,PT_VA,A,2019,9.254,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,G20,_T,W,PT_VA,A,2019,4.093,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EA19,_T,W,PT_VA,A,2019,20.65,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EU15,_T,W,PT_VA,A,2019,17.828,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EU28,_T,W,PT_VA,A,2019,16.123,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EU27_2020,_T,W,PT_VA,A,2019,18.334,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EU28XEU15,_T,W,PT_VA,A,2019,33.227,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,OECD,_T,W,PT_VA,A,2019,6.846,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,WXOECD,_T,W,PT_VA,A,2019,11.016,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,AGO,_T,W,PT_VA,A,2019,38.875,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ARG,_T,W,PT_VA,A,2019,17.605,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BGD,_T,W,PT_VA,A,2019,13.227,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BLR,_T,W,PT_VA,A,2019,41.486,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BRA,_T,W,PT_VA,A,2019,12.711,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BRN,_T,W,PT_VA,A,2019,46.041,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BGR,_T,W,PT_VA,A,2019,41.43,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,KHM,_T,W,PT_VA,A,2019,42.054,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CMR,_T,W,PT_VA,A,2019,16.441,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CHN,_T,W,PT_VA,A,2019,13.931,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CIV,_T,W,PT_VA,A,2019,19.224,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,HRV,_T,W,PT_VA,A,2019,36.766,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CYP,_T,W,PT_VA,A,2019,40.389,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,COD,_T,W,PT_VA,A,2019,31.211,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EGY,_T,W,PT_VA,A,2019,13.75,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,HKG,_T,W,PT_VA,A,2019,26.12,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,IND,_T,W,PT_VA,A,2019,15.103,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,IDN,_T,W,PT_VA,A,2019,16.52,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,JOR,_T,W,PT_VA,A,2019,25.375,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,KAZ,_T,W,PT_VA,A,2019,32.326,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,LAO,_T,W,PT_VA,A,2019,29.665,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,MYS,_T,W,PT_VA,A,2019,40.215,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,MLT,_T,W,PT_VA,A,2019,58.607,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,MAR,_T,W,PT_VA,A,2019,25.976,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,MMR,_T,W,PT_VA,A,2019,25.466,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,NGA,_T,W,PT_VA,A,2019,12.936,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,PAK,_T,W,PT_VA,A,2019,8.406,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,PER,_T,W,PT_VA,A,2019,21.886,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,PHL,_T,W,PT_VA,A,2019,21.376,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ROU,_T,W,PT_VA,A,2019,28.188,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,RUS,_T,W,PT_VA,A,2019,26.13,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,STP,_T,W,PT_VA,A,2019,18.06,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SAU,_T,W,PT_VA,A,2019,31.749,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SEN,_T,W,PT_VA,A,2019,17.269,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SGP,_T,W,PT_VA,A,2019,66.395,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ZAF,_T,W,PT_VA,A,2019,20.779,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,TWN,_T,W,PT_VA,A,2019,40.806,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,THA,_T,W,PT_VA,A,2019,40.853,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,TUN,_T,W,PT_VA,A,2019,31.298,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,UKR,_T,W,PT_VA,A,2019,27.79,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ARE,_T,W,PT_VA,A,2019,58.731,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,VNM,_T,W,PT_VA,A,2019,47.264,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,APEC,_T,W,PT_VA,A,2019,6.264,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ASEAN,_T,W,PT_VA,A,2019,29.175,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,NAFTA,_T,W,PT_VA,A,2019,7.846,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,A5_A7,_T,W,PT_VA,A,2019,14.12,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,E,_T,W,PT_VA,A,2019,14.665,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,F,_T,W,PT_VA,A,2019,17.864,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,S2,_T,W,PT_VA,A,2019,12.522,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,S2_S8,_T,W,PT_VA,A,2019,11.991,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,W_O,_T,W,PT_VA,A,2019,18.465,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,WXD,_T,W,PT_VA,A,2019,24.862,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,AUS,_T,W,PT_VA,A,2022,23.811,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,AUT,_T,W,PT_VA,A,2022,37.633,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,BEL,_T,W,PT_VA,A,2022,41.294,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CAN,_T,W,PT_VA,A,2022,25.672,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CHL,_T,W,PT_VA,A,2022,29.924,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,COL,_T,W,PT_VA,A,2022,17.701,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CRI,_T,W,PT_VA,A,2022,32.42,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CZE,_T,W,PT_VA,A,2022,40.196,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,DNK,_T,W,PT_VA,A,2022,42.108,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,EST,_T,W,PT_VA,A,2022,46.193,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,FIN,_T,W,PT_VA,A,2022,29.387,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,FRA,_T,W,PT_VA,A,2022,24.698,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,DEU,_T,W,PT_VA,A,2022,31.743,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,GRC,_T,W,PT_VA,A,2022,26.27,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,HUN,_T,W,PT_VA,A,2022,43.515,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ISL,_T,W,PT_VA,A,2022,32.843,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,IRL,_T,W,PT_VA,A,2022,76.107,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ISR,_T,W,PT_VA,A,2022,26.472,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ITA,_T,W,PT_VA,A,2022,25.941,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,JPN,_T,W,PT_VA,A,2022,17.32,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,KOR,_T,W,PT_VA,A,2022,28.355,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,LVA,_T,W,PT_VA,A,2022,40.209,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,LTU,_T,W,PT_VA,A,2022,43.646,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,LUX,_T,W,PT_VA,A,2022,67.669,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,MEX,_T,W,PT_VA,A,2022,27.186,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,NLD,_T,W,PT_VA,A,2022,39.267,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,NZL,_T,W,PT_VA,A,2022,20.547,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,NOR,_T,W,PT_VA,A,2022,50.844,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,POL,_T,W,PT_VA,A,2022,38.845,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,PRT,_T,W,PT_VA,A,2022,32.632,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SVK,_T,W,PT_VA,A,2022,40.472,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SVN,_T,W,PT_VA,A,2022,46.0,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,ESP,_T,W,PT_VA,A,2022,28.744,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,SWE,_T,W,PT_VA,A,2022,34.604,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FFD_DVA,CHE,_T,W,PT_VA,A,2022,42.349,0
