dv,country_iso3_code,year,abs_dffits,cooks_d,leverage,is_high_dffits,is_high_cooks,is_high_leverage,is_any_flag
DV1_GVC_Linkage_Change,COL,2019,0.40018212281626353,0.0017218551050912675,0.13250981296921435,False,False,False,False
DV1_GVC_Linkage_Change,COL,2020,0.5745443485583595,0.0035430521549548507,0.13787108272586363,False,False,False,False
DV1_GVC_Linkage_Change,COL,2021,0.1686165845473058,0.0003061418168175415,0.13459672958855334,False,False,False,False
DV1_GVC_Linkage_Change,CRI,2013,0.011100935943394055,1.32732145353801e-06,0.12912761310899148,False,False,False,False
DV1_GVC_Linkage_Change,CRI,2014,0.061728606570074146,4.1040360131217965e-05,0.12752125913419837,False,False,False,False
DV1_GVC_Linkage_Change,CRI,2015,0.006410180985223448,4.4258624606484734e-07,0.128637432616645,False,False,False,False
DV1_GVC_Linkage_Change,CRI,2016,0.11057824529247723,0.0001316843533535783,0.12618427435179747,False,False,False,False
DV1_GVC_Linkage_Change,CRI,2017,0.3015696578238627,0.0009785464832896282,0.1298663563246935,False,False,False,False
DV1_GVC_Linkage_Change,CRI,2018,0.051042592801057676,2.806141617207406e-05,0.1258950004073722,False,False,False,False
DV1_GVC_Linkage_Change,CRI,2019,0.1747662422463374,0.0003288695005039385,0.13183808880233294,False,False,False,False
DV1_GVC_Linkage_Change,CRI,2020,0.2972698160226576,0.0009509405547326028,0.1389079140732831,False,False,False,False
DV1_GVC_Linkage_Change,CRI,2021,0.3933527176766431,0.0016638101625987868,0.13760353717473356,False,False,False,False
DV1_GVC_Linkage_Change,CYP,2013,0.5367445348277496,0.0030941935978539524,0.1461794404948163,False,False,False,False
DV1_GVC_Linkage_Change,CYP,2014,0.029531418044338797,9.393379503152412e-06,0.1314396793577413,False,False,False,False
DV1_GVC_Linkage_Change,CYP,2015,0.32312963011624596,0.001123273684645241,0.12828182994555282,False,False,False,False
DV1_GVC_Linkage_Change,CYP,2016,0.25533450439260474,0.0007016777129570428,0.12474940472633145,False,False,False,False
DV1_GVC_Linkage_Change,CYP,2017,0.12439857539562571,0.00016665187182881896,0.12795668790432474,False,False,False,False
DV1_GVC_Linkage_Change,CYP,2018,0.11724535673688177,0.00014803951003540436,0.12516274742192932,False,False,False,False
DV1_GVC_Linkage_Change,CYP,2019,0.2223652264488694,0.0005322749221734931,0.1254989684193344,False,False,False,False
DV1_GVC_Linkage_Change,CYP,2020,0.09932537700839926,0.00010625090389441997,0.13883963278095693,False,False,False,False
DV1_GVC_Linkage_Change,CYP,2021,0.09420771829595935,9.558570040949233e-05,0.1489477930211609,False,False,False,False
DV1_GVC_Linkage_Change,CZE,2013,0.16401393694245187,0.00028965733674607294,0.12906572185563295,False,False,False,False
DV1_GVC_Linkage_Change,CZE,2014,0.007794813902819032,6.544383404097155e-07,0.1289347258419924,False,False,False,False
DV1_GVC_Linkage_Change,CZE,2015,0.27399465392334593,0.0008079160279298638,0.12900314211371797,False,False,False,False
DV1_GVC_Linkage_Change,CZE,2016,0.09173858944662025,9.063961123024556e-05,0.12509849846261464,False,False,False,False
DV1_GVC_Linkage_Change,CZE,2017,0.23604798181433717,0.0005997588620529026,0.12791210060108385,False,False,False,False
DV1_GVC_Linkage_Change,CZE,2018,0.059162611764990644,3.769935035999669e-05,0.12387805747127792,False,False,False,False
DV1_GVC_Linkage_Change,CZE,2019,0.06470843727539859,4.5098066623720315e-05,0.12645544456407196,False,False,False,False
DV1_GVC_Linkage_Change,CZE,2020,0.22730846876868316,0.0005562125313705705,0.13372097436505373,False,False,False,False
DV1_GVC_Linkage_Change,CZE,2021,0.08617465961565005,7.997985601768114e-05,0.13237066781396004,False,False,False,False
DV1_GVC_Linkage_Change,DEU,2013,0.01762294124876772,3.3451278611229715e-06,0.12569857583445998,False,False,False,False
