country_iso3_code,n_obs,flagged_obs,max_cooks,max_abs_dffits,max_leverage,flag_rate
ZAF,10,0,7.187987573099935e-05,0.11926438502362872,0.11104505108621208,0.0
AUS,10,0,6.917972062917716e-05,0.11700273518021952,0.11393814718206396,0.0
HRV,10,0,6.863794558377124e-05,0.1165437282692286,0.10830510765916315,0.0
PHL,10,0,6.744309789045288e-05,0.11552463094963282,0.11540542247393579,0.0
PER,10,0,6.694930671324818e-05,0.11510108688864623,0.11423284183989521,0.0
ESP,10,0,6.630915861007316e-05,0.1145493299182455,0.11046159061610393,0.0
CAN,10,0,6.38432229431688e-05,0.11239885654614315,0.11712292922172993,0.0
KOR,10,0,6.347931656855795e-05,0.11207760669252241,0.1300328274569688,0.0
CHE,10,0,5.992618081544009e-05,0.10889632994909737,0.11070577804091104,0.0
SMR,6,0,5.095577687227196e-05,0.10041401988095838,0.17308737660383805,0.0
EGY,10,0,4.851165918485648e-05,0.09797719229373815,0.11071833703854574,0.0
THA,10,0,4.427513465966405e-05,0.09360115427501511,0.11182161778334149,0.0
NIC,10,0,3.91143776097765e-05,0.08797674752855646,0.11611163763323792,0.0
ECU,10,0,3.73815291485225e-05,0.08600586292769352,0.11404746571885527,0.0
FIN,10,0,3.7040736463541916e-05,0.08561293509292148,0.11018321747774701,0.0
LVA,10,0,3.5756083306687735e-05,0.08411515626433307,0.10947793063028877,0.0
PRT,10,0,3.2715495324459476e-05,0.08045907975754632,0.11025546594197894,0.0
DEU,10,0,3.258770168707304e-05,0.08030181761112495,0.11027862750062765,0.0
PRY,10,0,2.7269514206076684e-05,0.07345746448682228,0.10783922307161697,0.0
BEL,10,0,2.6704843708790722e-05,0.07269289536693017,0.11029279587773469,0.0
SWE,10,0,2.00648970878397e-05,0.0630106439145056,0.11018283659961275,0.0
NLD,10,0,1.7876492926098176e-05,0.0594752155712419,0.1100705416227142,0.0
