dv,country_iso3_code,year,abs_dffits,cooks_d,leverage,is_high_dffits,is_high_cooks,is_high_leverage,is_any_flag
DV2_Export_Recovery,BFA,2015,0.19098079085548236,0.0001842936791075432,0.10592738240915113,False,False,False,False
DV2_Export_Recovery,BFA,2016,0.15871898251095387,0.00012729658140397487,0.10740271602772133,False,False,False,False
DV2_Export_Recovery,BFA,2017,0.030592097540329558,4.729711817352159e-06,0.10702241424596129,False,False,False,False
DV2_Export_Recovery,BFA,2018,0.08250815173998219,3.440296413990058e-05,0.10627781112695504,False,False,False,False
DV2_Export_Recovery,BFA,2019,0.17132042114043622,0.00014830889684907945,0.10704632968654092,False,False,False,False
DV2_Export_Recovery,BFA,2020,0.5697929777738969,0.0016379311025022227,0.10838758535646813,False,False,False,False
DV2_Export_Recovery,BFA,2021,0.2089754908504922,0.00022065320325144564,0.11134745591097993,False,False,False,False
DV2_Export_Recovery,BGD,2012,0.035465735527272876,6.356725435436137e-06,0.1104650137041068,False,False,False,False
DV2_Export_Recovery,BGD,2013,0.0006360611640469898,2.0446366572804838e-09,0.10894464571954346,False,False,False,False
DV2_Export_Recovery,BGD,2014,0.006734913746746391,2.292357540224331e-07,0.1092673926691684,False,False,False,False
DV2_Export_Recovery,BGD,2015,0.21507191079406654,0.00023370989536627683,0.1077233591982064,False,False,False,False
DV2_Export_Recovery,BGD,2016,0.17168643093642783,0.00014894307656482212,0.10668364019390227,False,False,False,False
DV2_Export_Recovery,BGD,2017,0.2631324278753363,0.00034978719571061325,0.10738872395777736,False,False,False,False
DV2_Export_Recovery,BGD,2018,0.14985566174449086,0.0001134779336768126,0.10679292300530548,False,False,False,False
DV2_Export_Recovery,BGD,2019,0.14159543643981223,0.00010131442836182621,0.11088863412361286,False,False,False,False
DV2_Export_Recovery,BGD,2020,0.3461367481880484,0.0006051297911238418,0.1135390573872556,False,False,False,False
DV2_Export_Recovery,BGD,2021,0.3831660681048476,0.0007414296633701034,0.11432721553866927,False,False,False,False
DV2_Export_Recovery,BGR,2012,0.03376120978625248,5.7603872033626176e-06,0.10664291106412277,False,False,False,False
DV2_Export_Recovery,BGR,2013,0.031512370823879476,5.018549052716867e-06,0.10632017527513422,False,False,False,False
DV2_Export_Recovery,BGR,2014,0.06862566813853306,2.3800184462545613e-05,0.1062883581036799,False,False,False,False
DV2_Export_Recovery,BGR,2015,0.04630590120597946,1.08364227638881e-05,0.10606990790946666,False,False,False,False
DV2_Export_Recovery,BGR,2016,0.05654472448650816,1.6158270683491904e-05,0.10550040835060027,False,False,False,False
DV2_Export_Recovery,BGR,2017,0.0584095611981301,1.7241621266575335e-05,0.10590295505111465,False,False,False,False
DV2_Export_Recovery,BGR,2018,0.04589418570543511,1.064458337321106e-05,0.10572649935487885,False,False,False,False
DV2_Export_Recovery,BGR,2019,0.04193877959578167,8.888853916750317e-06,0.10635028703742376,False,False,False,False
DV2_Export_Recovery,BGR,2020,0.08287511673904888,3.4709674755879496e-05,0.1076703860975317,False,False,False,False
DV2_Export_Recovery,BGR,2021,0.1515449239750314,0.00011605059173124484,0.10798118756995913,False,False,False,False
DV2_Export_Recovery,BHR,2012,0.3935581998769749,0.0007821336646035882,0.11000167412609058,False,False,False,False
DV2_Export_Recovery,BHR,2013,0.3304055810624739,0.0005514035753273624,0.11277604453620824,False,False,False,False
DV2_Export_Recovery,BHR,2014,0.10088481145715893,5.143352221430918e-05,0.1086221508075239,False,False,False,False
DV2_Export_Recovery,BHR,2015,0.2685501645940737,0.0003643316109573982,0.10607172523347454,False,False,False,False
DV2_Export_Recovery,BHR,2016,0.022876396719954846,2.644797325643023e-06,0.10799884794886647,False,False,False,False
DV2_Export_Recovery,BHR,2017,0.026410158925405804,3.5249972196245334e-06,0.10796148926675163,False,False,False,False
DV2_Export_Recovery,BHR,2018,0.06832948860509136,2.359519675294151e-05,0.10640902876763231,False,False,False,False
DV2_Export_Recovery,BHR,2019,0.15610112063179127,0.00012313262430608358,0.10765710775890706,False,False,False,False
DV2_Export_Recovery,BHR,2020,0.018256722644258077,1.6844698194040108e-06,0.10739578215072147,False,False,False,False
DV2_Export_Recovery,BHR,2021,0.09191846097405394,4.269768819335357e-05,0.10939637456395679,False,False,False,False
DV2_Export_Recovery,BHS,2012,0.2406335055811579,0.00029255102940792363,0.11297273107365388,False,False,False,False
DV2_Export_Recovery,BHS,2013,0.5365587562411868,0.0014527953992850696,0.11177193088288168,False,False,False,False
DV2_Export_Recovery,BHS,2014,0.981242997245198,0.00484076671180335,0.10768345238181429,True,True,False,True
DV2_Export_Recovery,BHS,2015,0.3016165180870013,0.0004595299696383929,0.10723556157727797,False,False,False,False
DV2_Export_Recovery,BHS,2016,0.25861339919078785,0.00033788010172567973,0.10729873868824541,False,False,False,False
